FID,FID_,Inspection,License__,Risk,str_Name,Zip,Latitude,Longitude,Violation,Type,count_ins,D_crime,Exp,D_rodent,D_sani,D_envir,year_built,Pass1
4476,10945,1319354,1979691,Risk 1 (High),WOODLAWN,60637,41.780461000000003,-87.596349219999993,1,Canvass,1,303.680600000000030,1,735.579600000000030,889.501600000000050,1493.335900000000000,1923,1
4477,3195,1361001,1979711,Risk 1 (High),BROADWAY,60657,41.938117060000003,-87.644482819999993,1,Complaint Re-Inspection,2,371.970399999999980,1,185.181999999999990,202.077000000000000,940.453700000000030,1911,0
4478,11582,1202599,1979768,Risk 1 (High),MADISON,60644,41.879978070000000,-87.774581670000003,1,Canvass,1,497.605700000000010,1,282.427300000000000,540.596900000000010,2970.869400000000000,1928,1
4479,6377,1106632,1979795,Risk 1 (High),LINCOLN,60659,41.984404990000002,-87.697050379999993,1,Canvass Re-Inspection,2,698.652299999999970,1,597.474600000000010,468.090300000000010,2347.894200000000200,1939,1
4480,11089,1279370,1979829,Risk 1 (High),PULASKI,60623,41.865906270000004,-87.725008669999994,1,Canvass,1,304.483900000000010,0,385.065800000000020,465.564700000000020,2421.324900000000100,1907,1
4481,3273,1106853,1979845,Risk 1 (High),MONTROSE,60613,41.961926640000001,-87.651720310000002,1,Canvass Re-Inspection,2,400.027899999999990,0,431.886199999999970,343.835600000000000,2003.674800000000000,1930,0
4482,9264,1326506,1979883,Risk 1 (High),BELMONT,60618,41.939012830000003,-87.724865899999998,1,Canvass,1,662.942800000000030,0,231.030599999999990,222.675400000000000,1376.015500000000000,2007,1
4483,7924,1335290,1979912,Risk 1 (High),FULLERTON,60639,41.924461020000003,-87.738081390000005,1,Canvass,1,137.693000000000010,1,662.120999999999980,657.084100000000030,1699.728400000000000,1961,1
4484,2076,1369816,1979981,Risk 1 (High),Randolph,60601,41.884632080000003,-87.622247990000005,1,Canvass,1,741.860699999999950,0,423.548900000000000,460.516300000000000,986.519599999999970,2006,1
4485,777,1324810,1979983,Risk 1 (High),ADAMS,60606,41.879495470000002,-87.633829660000004,1,Canvass,2,487.511199999999970,0,408.146300000000000,414.519499999999990,1423.405600000000000,1985,1
4486,286,1345750,1979986,Risk 1 (High),Clark,60601,41.884779700000003,-87.630800669999999,1,Canvass,2,511.307799999999990,0,448.446900000000030,569.831699999999960,906.677599999999980,1985,1
4487,7502,1345253,1979987,Risk 1 (High),Michigan,60603,41.880263370000002,-87.624504979999998,1,Canvass,1,698.839399999999960,0,214.692100000000010,647.075399999999950,667.866499999999970,1908,1
4488,9619,1327211,1979989,Risk 1 (High),Madison,60602,41.881840629999999,-87.633255090000006,1,Canvass Re-Inspection,2,522.158000000000020,0,221.354400000000000,263.993299999999980,1145.362300000000000,1990,0
4489,10090,1322044,1979991,Risk 1 (High),HURON,60611,41.894903300000003,-87.620743730000001,1,Canvass,1,803.782100000000010,0,749.062400000000030,816.700500000000030,705.262200000000010,1979,1
4490,4497,1343405,1979999,Risk 1 (High),CONGRESS,60612,41.875033340000002,-87.668752999999995,1,Canvass,1,1446.748100000000000,0,646.972700000000030,1358.430900000000100,1857.359999999999900,1972,1
4491,1571,1110391,1980000,Risk 2 (Medium),HURON,60611,41.894866710000002,-87.622625619999994,0,Canvass,1,657.854299999999970,0,634.018100000000000,595.024099999999980,620.625199999999950,1994,1
4492,7786,1319522,1980002,Risk 1 (High),MARYLAND,60637,41.790692100000001,-87.604794580000004,1,Canvass Re-Inspection,2,1933.457600000000000,0,1288.477100000000100,1834.242099999999900,2160.518700000000100,2005,0
4493,5842,1319635,1980004,Risk 1 (High),MARYLAND,60637,41.788311260000000,-87.604769840000003,1,Suspected Food Poisoning,2,1642.720300000000000,0,1206.941200000000000,1703.488599999999900,2240.849499999999800,1929,1
4494,2264,1369633,1980017,Risk 1 (High),Milwaukee,60647,41.918265959999999,-87.689528379999999,1,Short Form Complaint,6,389.655700000000020,1,161.432799999999990,457.873600000000010,1598.842300000000000,1899,0
4495,11202,1154821,1980111,Risk 1 (High),103RD,60628,41.707273579999999,-87.623585919999996,1,Canvass Re-Inspection,2,500.870499999999990,1,479.027199999999990,226.262300000000010,2475.949900000000100,2009,0
4496,6383,1336073,1980154,Risk 1 (High),Clinton,60661,41.885752609999997,-87.641164579999995,1,Canvass Re-Inspection,2,392.670300000000000,1,749.152299999999970,881.950900000000050,494.358900000000010,1874,1
4497,4038,1099159,1980200,Risk 1 (High),Lincoln,60625,41.973725500000000,-87.692020889999995,1,Canvass,1,407.959099999999980,1,143.031499999999990,571.757399999999960,968.286700000000000,1905,1
4498,8610,1151225,1980239,Risk 1 (High),95TH,60643,41.720878040000002,-87.678712719999993,1,Canvass,1,821.889099999999980,1,1243.919900000000100,1828.191000000000000,4594.578800000000200,1947,1
4499,4558,1324606,1980249,Risk 1 (High),LAKE,60606,41.885628730000001,-87.635683499999999,1,Canvass,1,374.545599999999980,0,629.802000000000020,568.479299999999970,1355.672900000000000,1990,1
4500,8334,1106504,1980306,Risk 1 (High),Western,60645,42.011945769999997,-87.690095290000002,1,Complaint,1,633.050799999999980,1,326.365900000000010,518.835400000000050,2259.147899999999900,2008,1
4501,11037,1271514,1980308,Risk 1 (High),HARLEM,60634,41.946710699999997,-87.806909039999994,1,Canvass Re-Inspection,2,364.880900000000000,1,282.999300000000010,324.718200000000020,2507.280999999999900,1961,0
4502,10868,1321631,1980309,Risk 1 (High),HARLEM,60656,41.975202109999998,-87.807211289999998,1,Complaint,1,1255.958100000000100,1,153.925999999999990,1014.445200000000000,2901.689699999999900,1974,1
4503,4895,1353958,1980317,Risk 1 (High),McClurg,60611,41.891451410000002,-87.617534559999996,0,Canvass Re-Inspection,2,397.528099999999990,1,860.622399999999970,962.717300000000020,806.298499999999990,2006,0
4504,11001,1146267,1980326,Risk 1 (High),55TH,60632,41.793586509999997,-87.693480879999996,1,Canvass Re-Inspection,2,575.759099999999990,1,649.466000000000010,385.147400000000000,1622.791500000000000,2006,0
4505,6123,1353247,1980370,Risk 1 (High),DAMEN,60608,41.854694700000003,-87.675765139999996,1,Canvass,1,428.750600000000020,1,400.116600000000010,474.242700000000010,1085.693000000000000,1884,1
4506,8025,1098952,1980376,Risk 1 (High),Kimball,60625,41.975952360000001,-87.713407959999998,1,Canvass Re-Inspection,2,411.408000000000020,1,616.831300000000060,565.622700000000010,2434.798800000000000,1972,0
4507,10584,1307213,1980425,Risk 1 (High),CENTRAL,60634,41.945598990000001,-87.766599240000005,1,Canvass,1,711.071699999999960,1,190.115399999999990,203.865399999999990,2780.251900000000200,1986,1
4508,8061,1296335,1980656,Risk 1 (High),106th,60617,41.702650640000002,-87.543373889999998,1,Canvass,1,790.516700000000010,0,1226.716500000000000,1047.867400000000100,979.298300000000040,2009,1
4509,5841,1353403,1980657,Risk 1 (High),ARMITAGE,60614,41.918437939999997,-87.638426330000001,0,Canvass Re-Inspection,2,445.475000000000020,1,237.895299999999990,415.486300000000030,580.073600000000060,1978,0
4510,5449,1198957,1980746,Risk 2 (Medium),CANNON,60614,41.922063799999997,-87.632233060000004,1,Canvass,1,1623.969900000000100,1,1357.895299999999900,1668.679100000000100,1954.946500000000000,2007,1
4511,5452,1198958,1980747,Risk 1 (High),cannon,60614,41.922063799999997,-87.632233060000004,1,Canvass,1,1623.969900000000100,1,1357.895299999999900,1668.679100000000100,1954.946500000000000,2007,1
4512,5447,1198956,1980748,Risk 1 (High),Cannon,60614,41.922063799999997,-87.632233060000004,1,Canvass,1,1623.969900000000100,1,1357.895299999999900,1668.679100000000100,1954.946500000000000,2007,1
4513,4011,1174569,1980781,Risk 1 (High),Taylor,60607,41.869433809999997,-87.662647039999996,1,Canvass,1,269.869599999999990,0,196.081799999999990,244.461999999999990,1270.760500000000100,1884,1
4514,9171,1198773,1980806,Risk 1 (High),Fullerton,60614,41.925097200000003,-87.664077559999996,1,Canvass,1,436.900699999999970,1,114.832600000000000,213.509600000000010,822.486499999999980,1908,1
4515,8115,1098948,1980844,Risk 1 (High),Lawrence,60625,41.968467019999999,-87.693220130000000,1,Canvass,1,428.051199999999990,1,485.727899999999980,265.848900000000010,567.622700000000010,1989,1
4516,6181,1106637,1980934,Risk 1 (High),PAULINA,60626,42.019203310000002,-87.673579239999995,1,Canvass,1,479.908700000000010,0,270.359100000000010,726.134199999999960,2165.286400000000000,2006,1
4517,4148,1235935,1980943,Risk 1 (High),CLARK,60640,41.983098810000001,-87.668523940000000,1,Canvass,1,666.721000000000000,1,363.006800000000000,574.619699999999970,2399.976799999999900,1932,1
4518,3660,1360704,1981094,Risk 1 (High),BROADWAY,60657,41.937200969999999,-87.644157930000006,1,Canvass Re-Inspection,2,268.554399999999990,1,180.256100000000000,355.020100000000010,1205.679100000000100,1886,0
4519,8714,1072344,1981178,Risk 1 (High),Ashland,60636,41.782232360000002,-87.664139980000002,1,Canvass,1,417.074400000000030,1,362.157800000000010,467.503899999999990,1607.456700000000000,2005,1
4520,161,1199270,1981196,Risk 1 (High),DIVERSEY,60614,41.932752039999997,-87.653644790000001,1,Complaint,2,484.870799999999970,1,91.825699999999998,235.207600000000010,1076.080800000000000,1916,1
4521,4632,1114957,1981200,Risk 1 (High),CLARK,60605,41.876703589999998,-87.630891399999996,1,Canvass,1,545.288500000000000,0,104.801900000000000,426.733099999999980,1023.073700000000000,1912,1
4522,8417,1114771,1984904,Risk 1 (High),35TH,60616,41.831165130000002,-87.622109050000006,1,Complaint,1,944.778500000000010,0,460.088799999999990,473.439700000000020,1395.154000000000000,2006,1
4523,3601,1235964,1984910,Risk 1 (High),FOSTER,60640,41.976242130000003,-87.672426849999994,1,Canvass,1,618.056799999999950,1,532.630700000000050,570.144800000000030,1562.635600000000100,1906,1
4524,1200,1375378,1984911,Risk 2 (Medium),Cicero,60641,41.959575100000002,-87.747645689999999,1,Short Form Complaint,2,543.814700000000020,1,155.035000000000000,783.942500000000000,1543.333699999999900,1991,1
4525,107,1345764,1984957,Risk 1 (High),STATE,60602,41.883422639999999,-87.628021649999994,1,Canvass,3,410.654999999999970,0,406.101999999999980,433.507000000000010,785.565000000000050,2009,1
4526,8616,1326884,1984969,Risk 1 (High),ILLINOIS,60654,41.890924220000002,-87.631617790000007,1,Suspected Food Poisoning,2,290.882299999999990,0,416.556100000000010,388.714800000000030,655.411200000000010,1933,1
4527,4075,1324632,1985041,Risk 1 (High),ADAMS,60606,41.879475620000001,-87.635587459999996,0,Short Form Complaint,2,586.958600000000050,0,545.547699999999960,704.606199999999940,1367.007700000000100,1927,1
4528,8157,1329259,1985080,Risk 1 (High),Narragansett,60634,41.936598810000000,-87.785728180000007,1,Canvass,1,249.022400000000000,1,255.537900000000010,976.077000000000000,3354.140100000000100,1942,1
4529,1756,1369960,1985131,Risk 1 (High),WESTERN,60647,41.925916540000003,-87.687532800000000,1,Canvass,1,376.004599999999980,0,149.093799999999990,286.676300000000030,1723.656900000000000,1946,1
4530,5892,1345356,1985190,Risk 1 (High),Madison,60602,41.881840629999999,-87.633255090000006,1,Canvass Re-Inspection,2,522.158000000000020,0,221.354400000000000,263.993299999999980,1145.362300000000000,1990,1
4531,2725,1286325,1985220,Risk 1 (High),DIVISION,60622,41.903314440000003,-87.676416720000006,1,Canvass,1,306.021900000000020,0,216.977300000000010,260.879399999999980,2497.970100000000000,1953,1
4532,5830,1353432,1985223,Risk 1 (High),MILWAUKEE,60630,41.975472369999999,-87.767388479999994,1,Canvass Re-Inspection,2,699.548300000000040,1,619.907799999999950,828.426500000000030,2896.992900000000200,1974,0
4533,2935,1092627,1985299,Risk 1 (High),STATE,60610,41.896992959999999,-87.628354509999994,1,Canvass,1,514.217599999999950,0,142.008800000000010,745.821000000000030,449.836299999999990,1988,1
4534,6736,1072450,1985307,Risk 1 (High),WENTWORTH,60609,41.816984529999999,-87.631364559999994,1,Canvass,1,567.172100000000000,0,628.612300000000000,879.745099999999980,2775.066899999999800,2008,1
4535,7803,1092396,1985321,Risk 1 (High),IRVING,60613,41.954277959999999,-87.677882729999993,1,Canvass,1,641.932999999999990,0,405.475300000000000,602.399199999999950,1127.892200000000000,1901,1
4536,3651,1324656,1985331,Risk 2 (Medium),WACKER,60606,41.878560149999998,-87.636523870000005,1,Canvass,1,669.872200000000020,0,410.383800000000010,712.303800000000020,1427.316499999999900,1974,1
4537,3706,1228135,1985350,Risk 1 (High),35TH,60616,41.831165130000002,-87.622109050000006,1,Short Form Complaint,2,944.778500000000010,0,460.088799999999990,473.439700000000020,1395.154000000000000,2006,1
4538,1592,1110389,1985396,Risk 2 (Medium),WABASH,60611,41.889465330000000,-87.626509270000000,1,Canvass,1,361.619000000000030,1,700.562500000000000,729.900200000000040,646.390899999999990,2005,1
4539,5351,1198966,1985397,Risk 1 (High),CLYBOURN,60614,41.927871719999999,-87.673258809999993,1,Canvass,1,690.285499999999960,1,442.540599999999980,853.255700000000050,2255.185100000000100,2006,1
4540,2465,1369456,1985404,Risk 2 (Medium),MCCLURG,60611,41.894066510000002,-87.617607509999999,0,Complaint Re-Inspection,2,441.462800000000020,1,761.091000000000010,939.958399999999980,1081.565700000000100,1985,0
4541,1925,1092676,1985411,Risk 2 (Medium),Wells,60654,41.887555910000003,-87.634117660000001,1,Canvass,1,436.647699999999990,0,755.227899999999980,523.364299999999960,998.791200000000000,1983,1
4542,1043,1345671,1985416,Risk 2 (Medium),Clark,60601,41.885771220000002,-87.630829820000002,1,Canvass,1,155.841800000000010,0,489.495900000000010,750.153699999999960,866.494000000000030,1986,1
4543,8201,1327123,1985417,Risk 2 (Medium),CHICAGO,60611,41.896792869999999,-87.627787580000003,1,Complaint,2,469.007900000000010,1,166.964300000000010,619.006800000000000,447.748800000000020,1891,1
4544,5899,1202827,1985500,Risk 1 (High),Madison,60644,41.880238630000001,-87.757001970000005,1,Complaint,2,625.486400000000000,1,377.914400000000000,309.471999999999980,2374.432400000000100,1929,1
4545,5355,1235885,1985536,Risk 1 (High),ARGYLE,60640,41.973142760000002,-87.659277110000005,1,Canvass Re-Inspection,2,706.458399999999980,1,448.556300000000020,194.251900000000010,740.264900000000010,1914,0
4546,9200,1235704,1985615,Risk 1 (High),Broadway,60660,41.991181750000003,-87.660155079999996,1,Canvass,1,366.690499999999990,1,266.129799999999990,682.329100000000040,2061.502300000000100,1923,1
4547,4612,1354134,1985616,Risk 1 (High),CANAL,60607,41.864521189999998,-87.639304100000004,1,Canvass,1,1468.940499999999900,1,1002.552299999999900,1216.290600000000000,2363.479499999999900,1964,1
4548,2584,1106897,1985617,Risk 1 (High),Damen,60645,42.002223379999997,-87.680128830000001,1,Canvass,1,552.892100000000030,1,424.686399999999990,932.365900000000010,2064.803100000000100,1965,1
4549,954,1375597,1985660,Risk 2 (Medium),95TH,60619,41.721991869999997,-87.614709809999994,1,Complaint,2,718.594299999999980,0,662.916600000000020,192.914099999999990,3734.672300000000200,1988,1
4550,285,1393257,1985665,Risk 1 (High),CLARENDON,60613,41.958069459999997,-87.649655409999994,1,Complaint,2,727.508900000000040,0,222.292900000000000,666.565200000000000,1438.110899999999900,1925,1
4551,526,1383290,1985711,Risk 2 (Medium),CALIFORNIA,60622,41.899330919999997,-87.696644919999997,1,Canvass,1,347.960300000000020,0,245.103199999999990,565.610099999999990,2144.343300000000000,1909,1
4552,553,1375910,1985846,Risk 1 (High),BROADWAY,60640,41.973850290000001,-87.659653579999997,1,Complaint Re-Inspection,6,857.225900000000020,1,279.548600000000020,232.291200000000000,793.671500000000040,1914,0
4553,4281,1296523,1985943,Risk 2 (Medium),75TH,60649,41.760059859999998,-87.558489859999995,1,Complaint Re-Inspection,3,153.573000000000010,0,463.365000000000010,371.432000000000020,1972.483500000000000,1893,0
4554,4557,1354172,1986182,Risk 1 (High),HALSTED,60661,41.881815629999998,-87.647214719999994,1,Canvass,1,691.744199999999980,1,918.753000000000040,645.983899999999950,1362.857000000000000,2003,1
4555,2218,1099233,1986215,Risk 1 (High),Broadway,60657,41.940158210000000,-87.644550280000004,1,Canvass,1,504.526900000000010,1,280.211099999999990,307.277300000000030,536.795100000000050,1926,1
4556,5978,1166341,1986222,Risk 1 (High),MONTROSE,60641,41.961038969999997,-87.729515759999998,1,Canvass,1,463.909499999999980,1,93.656400000000005,182.778799999999990,1666.764200000000100,1989,1
4557,8711,1326804,1986324,Risk 1 (High),La,60654,41.890843840000002,-87.632412489999993,1,Complaint,1,342.910799999999990,0,409.332900000000000,358.827600000000020,756.654599999999960,1891,1
4558,8344,1327051,1986348,Risk 1 (High),47TH,60653,41.809376540000002,-87.609870830000006,1,Canvass,1,318.342899999999990,0,480.105900000000020,277.130000000000000,1569.558500000000100,2008,1
4559,558,1236129,1986407,Risk 2 (Medium),DEVON,60660,41.997856440000000,-87.676425030000004,1,Canvass,1,620.359299999999960,1,367.063499999999980,680.438400000000000,1592.159699999999900,1974,1
4560,460,1115177,1986419,Risk 2 (Medium),Clark,60605,41.873996790000000,-87.630805499999994,1,Canvass,1,397.883500000000030,0,299.701700000000020,859.696299999999950,300.747000000000010,1911,1
4561,448,1072692,1986439,Risk 1 (High),87TH,60620,41.735629160000002,-87.666846430000007,1,Canvass,1,578.484799999999950,0,422.194200000000020,236.573900000000010,1439.627300000000100,1957,1
4562,9785,1322162,1986445,Risk 1 (High),ARMITAGE,60647,41.917589589999999,-87.698252900000000,1,Canvass,1,313.051300000000030,1,277.331500000000010,449.702499999999990,854.507700000000000,1903,1
4563,4785,1354069,1986451,Risk 1 (High),ARCHER,60632,41.800833500000003,-87.728290490000006,1,Canvass,1,532.153800000000050,1,756.185299999999980,446.431199999999990,2739.585700000000100,1925,1
4564,3558,1360769,1986474,Risk 1 (High),Torrence,60617,41.702518089999998,-87.559745050000004,1,Canvass,1,360.896999999999990,0,1147.197400000000000,430.182599999999980,1566.914800000000000,1903,1
4565,8042,1138923,1986511,Risk 1 (High),Sedgwick,60610,41.910578080000001,-87.638428110000007,1,Canvass,1,448.822400000000020,0,303.373100000000020,290.093700000000010,1256.470700000000100,1896,1
4566,5367,1099093,1986574,Risk 1 (High),LINCOLN,60625,41.966201560000002,-87.686801340000002,1,Canvass,1,217.471300000000010,1,330.303499999999990,580.573300000000020,1210.880699999999900,1929,1
4567,9903,1322119,1986578,Risk 1 (High),ROSCOE,60618,41.943100440000002,-87.679095210000000,1,Canvass Re-Inspection,2,291.715599999999990,1,48.688600000000001,260.967699999999980,1335.714400000000100,1891,0
4568,8330,1345216,1986582,Risk 2 (Medium),Plymouth,60604,41.877749260000002,-87.628591779999994,1,Canvass,1,300.626800000000000,0,221.155399999999990,297.618400000000010,1024.000600000000100,1990,1
4569,7361,1202770,1986621,Risk 1 (High),DIVISION,60651,41.902022299999999,-87.766412770000002,1,Canvass,1,277.469299999999980,1,322.941500000000020,70.573999999999998,1772.959300000000000,1949,1
4570,2328,1199135,1986644,Risk 1 (High),HALSTED,60657,41.943381160000001,-87.649515730000005,1,Canvass,1,266.104699999999980,1,342.368800000000020,154.744100000000000,1179.814500000000000,2006,1
4571,9875,1154920,1986698,Risk 1 (High),HALSTED,60628,41.707909930000000,-87.643006740000004,1,Canvass,1,396.264299999999990,1,780.563400000000000,484.119899999999970,3058.540300000000100,1957,1
4572,10397,1146302,1986793,Risk 1 (High),47TH,60632,41.808514660000000,-87.686487860000000,1,Canvass,1,732.811100000000010,1,333.592699999999980,533.300600000000030,2085.206499999999800,1921,1
4573,6658,1343317,1986813,Risk 1 (High),CERMAK,60623,41.851366210000002,-87.729766319999996,1,Canvass,1,467.426499999999980,1,223.448399999999990,155.768300000000010,3109.290900000000000,1926,0
4574,10191,1106411,1986871,Risk 1 (High),Clark,60626,42.018812789999998,-87.675920230000003,1,Canvass,1,546.700900000000050,0,638.193499999999970,889.282600000000000,2367.099900000000200,1901,1
4575,9076,1326580,1986903,Risk 1 (High),MILWAUKEE,60630,41.968028359999998,-87.761059700000004,1,Canvass,1,883.164200000000050,1,134.237200000000000,787.655200000000040,2036.260100000000000,1880,1
4576,192,1372323,1986998,Risk 1 (High),CLARK,60654,41.888961960000003,-87.630906769999996,1,Canvass,2,359.242000000000020,0,181.390999999999990,428.661400000000010,746.966000000000010,2008,1
4577,3784,1151593,1987043,Risk 1 (High),Racine,60608,41.856574270000003,-87.656239459999995,1,Canvass,1,445.457200000000000,1,436.372200000000020,352.290900000000020,542.197400000000020,1884,1
4578,9013,1084467,1987072,Risk 1 (High),KEDZIE,60623,41.846538889999998,-87.704952860000006,1,Canvass Re-Inspection,2,434.388800000000000,0,340.701300000000000,545.760400000000000,3345.718499999999900,1916,0
4579,8404,1327020,1987114,Risk 1 (High),Clark,60626,42.011460460000002,-87.674593450000003,1,Complaint,1,668.212200000000050,0,292.340100000000010,403.461400000000030,1948.407600000000000,2008,1
4580,4409,1151544,1987119,Risk 1 (High),RACINE,60608,41.857882390000000,-87.656573859999995,1,Canvass,1,381.131300000000010,1,334.470000000000030,390.258100000000010,265.711400000000030,1889,1
4581,6391,1106623,1990830,Risk 2 (Medium),LINCOLN,60659,41.984079930000000,-87.696491820000006,1,Canvass,1,588.054700000000030,1,572.260400000000000,587.004099999999990,2484.946399999999800,1939,1
4582,3728,1329493,1990863,Risk 1 (High),Bryn,60659,41.983123050000003,-87.713212229999996,1,Canvass,1,486.782699999999980,1,213.941000000000000,246.480099999999990,3429.321399999999800,1930,1
4583,188,1389288,1990870,Risk 1 (High),CICERO,60641,41.938989270000000,-87.746727469999996,1,Canvass,2,230.235600000000010,1,522.373799999999960,428.702600000000020,2890.061400000000000,1928,1
4584,6575,1188665,1990912,Risk 1 (High),IRVING,60618,41.953624640000001,-87.719310849999999,1,Canvass,1,513.644400000000020,0,109.881900000000000,475.835100000000010,1403.062500000000000,1902,1
4585,6513,1188671,1990944,Risk 1 (High),IRVING,60618,41.954059999999998,-87.703068430000002,1,Canvass,1,475.657500000000030,0,55.429699999999997,250.829100000000010,1433.618500000000000,1920,1
4586,10278,1154897,1990954,Risk 1 (High),HALSTED,60628,41.688236830000001,-87.642104009999997,1,Canvass,1,830.634699999999950,1,659.410300000000010,470.045099999999990,2069.851099999999900,1988,1
4587,779,1372295,1991022,Risk 1 (High),ORLEANS,60610,41.900827710000002,-87.637188920000000,1,Complaint,2,970.864799999999950,0,257.980900000000020,904.259800000000040,1989.375800000000000,1997,1
4588,7063,1335737,1991090,Risk 2 (Medium),BRYN,60631,41.981180719999998,-87.839167560000007,1,Canvass,1,490.807900000000020,0,934.088300000000000,448.651000000000010,9727.550999999999500,1981,1
4589,5283,1151460,1991224,Risk 1 (High),HALSTED,60608,41.859182609999998,-87.646829819999994,1,Canvass,1,189.478299999999990,1,406.466099999999980,419.430000000000010,1283.781500000000100,2007,1
4590,2225,1324729,1991237,Risk 1 (High),ILLINOIS,60654,41.890718880000001,-87.630586579999999,1,Canvass,1,286.913099999999990,0,310.148799999999990,401.465199999999980,704.329299999999990,1876,1
4591,5048,1198976,1991299,Risk 1 (High),SOUTHPORT,60614,41.928296639999999,-87.663571320000003,1,Canvass Re-Inspection,2,403.178900000000000,1,58.301400000000001,454.069799999999990,1245.965400000000000,1896,0
4592,2549,1092651,1991375,Risk 1 (High),SOUTHPORT,60614,41.927828200000000,-87.663555680000002,1,Canvass,1,350.365200000000020,0,77.822699999999998,374.958199999999980,1169.583400000000000,1925,1
4593,5337,1139051,1991378,Risk 1 (High),KINZIE,60654,41.889260540000002,-87.635265450000006,1,Complaint,1,270.231100000000030,0,496.024700000000000,424.989800000000000,1178.332400000000000,1896,1
4594,2123,1324732,1991532,Risk 2 (Medium),NORTH,60610,41.911037680000000,-87.636218810000003,1,Canvass,1,580.740099999999980,0,351.910799999999990,303.447900000000000,881.603899999999950,1926,1
4595,5576,1228043,1991533,Risk 1 (High),PERSHING,60609,41.823500979999999,-87.650910319999994,1,Canvass,1,1264.306399999999900,0,1747.574200000000000,1635.342500000000000,2974.605399999999900,1966,1
4596,5753,1353472,1991545,Risk 1 (High),63RD,60629,41.778957740000003,-87.696709010000006,1,Canvass Re-Inspection,2,203.739100000000010,1,316.432799999999990,225.418000000000010,1423.713299999999900,1930,0
4597,3259,1106852,1991558,Risk 1 (High),CLARK,60626,42.015396910000000,-87.674950350000003,1,Short Form Complaint,2,610.822599999999970,0,213.779799999999990,654.971099999999980,1933.796700000000100,1988,1
4598,1575,1110392,1991570,Risk 2 (Medium),CHICAGO,60611,41.896711369999998,-87.618207900000002,1,Canvass,1,1100.968900000000100,1,679.957300000000030,977.221000000000000,1227.777800000000100,1984,1
4599,6201,1099044,1991580,Risk 1 (High),MILWAUKEE,60618,41.933707120000001,-87.715239530000005,1,Canvass Re-Inspection,2,367.649400000000010,0,70.651799999999994,187.853500000000000,1580.284400000000000,1912,0
4600,6644,1072457,1991620,Risk 1 (High),Wentworth,60609,41.796234880000000,-87.630404920000004,1,Canvass,1,317.324799999999980,0,488.607899999999970,824.113200000000010,3026.469500000000200,1924,1
4601,5826,1345360,1991748,Risk 2 (Medium),WACKER,60606,41.877791649999999,-87.636524339999994,1,Canvass Re-Inspection,2,679.624699999999960,0,360.029499999999980,651.911299999999980,1520.590899999999900,1990,1
4602,9984,1322109,1991795,Risk 1 (High),FULLERTON,60639,41.924066760000002,-87.767504919999993,1,Canvass,1,443.088100000000000,1,310.012499999999990,178.632600000000000,3443.844500000000200,2005,1
4603,9196,1202697,1991820,Risk 1 (High),MADISON,60644,41.880236539999999,-87.757220390000001,1,Canvass,1,595.694300000000000,1,347.432700000000010,316.558400000000010,2402.914499999999900,1929,1
4604,1381,1110394,1991834,Risk 2 (Medium),MICHIGAN,60611,41.893299540000001,-87.624064700000005,1,Canvass,1,350.989899999999980,0,405.236600000000010,560.665899999999970,288.983200000000010,1970,1
4605,8176,1329260,1991902,Risk 1 (High),Irving,60634,41.953287480000000,-87.767300169999999,1,Canvass,1,661.860000000000010,1,42.796999999999997,179.546200000000000,2187.320099999999900,1955,1
4606,10599,1098826,1991918,Risk 1 (High),LAWRENCE,60625,41.968423850000001,-87.721351780000006,1,Canvass,1,389.859399999999990,1,139.706700000000010,166.512300000000010,1479.690499999999900,1924,1
4607,140,1345757,1991945,Risk 1 (High),LA,60602,41.883237180000002,-87.632555580000002,1,Canvass,2,353.063699999999980,0,80.078699999999998,101.381000000000000,960.625700000000050,1929,1
4608,944,1393227,1991950,Risk 1 (High),MILWAUKEE,60618,41.940417490000002,-87.725786490000004,1,Complaint,2,453.396999999999990,0,357.962600000000010,470.950699999999980,1362.757000000000100,1923,1
4609,5517,1353638,1992039,Risk 1 (High),MONTROSE,60613,41.961605669999997,-87.675966770000002,1,Canvass Re-Inspection,2,246.593600000000010,0,283.551199999999990,263.808800000000020,566.361599999999950,1918,0
4610,362,1372306,1992050,Risk 1 (High),STATE,60654,41.891055240000000,-87.627897630000007,1,Canvass,3,333.215100000000010,0,433.202499999999990,338.666800000000020,721.986700000000040,2010,1
4611,367,1372307,1992060,Risk 1 (High),STATE,60654,41.891055240000000,-87.627897630000007,1,Canvass,2,333.215100000000010,0,433.202499999999990,338.666800000000020,721.986700000000040,2010,1
4612,5975,1324538,1992138,Risk 1 (High),RANDOLPH,60607,41.884290929999999,-87.647841769999999,1,Canvass,1,293.554800000000000,0,494.743800000000020,471.599200000000000,1430.191100000000000,1907,1
4613,2019,1369817,1992181,Risk 1 (High),ARMITAGE,60647,41.917370079999998,-87.698249259999997,1,Canvass,1,335.120999999999980,1,267.134799999999980,449.037699999999970,897.013500000000020,1953,1
4614,5306,1361231,1992182,Risk 1 (High),MILWAUKEE,60642,41.907679840000000,-87.673020760000000,1,Canvass Re-Inspection,2,302.740799999999980,1,159.026800000000010,269.851000000000000,1683.717599999999900,1904,0
